category,SDR,GHG,index,value
net,0.09,CO2,68,0.5221957473986581
net,0.09,CO2,69,0.47907866733821847
net,0.09,CH4,1,0.17143
net,0.09,CH4,2,0.014495412844036697
net,0.09,CH4,3,0.01329854389361165
net,0.09,CH4,4,0.012200498984964815
net,0.09,CH4,5,0.011193118334830103
net,0.09,CH4,6,0.010268915903513856
net,0.09,CH4,7,0.009421023764691611
net,0.09,CH4,8,0.008643141068524412
net,0.09,CH4,9,0.00817540169586939
net,0.09,CH4,10,0.007274758916357554
net,0.09,CH4,11,0.006674090748951884
net,0.09,CH4,12,0.006123019035735674
net,0.09,CH4,13,0.005617448656638232
net,0.09,CH4,14,0.0051536226207690205
net,0.09,CH4,15,0.0047280941474945135
net,0.09,CH4,16,0.004337701052747259
net,0.09,CH4,17,0.011145236998261886
net,0.09,CH4,18,0.0036509561928686637
net,0.09,CH4,19,0.00334950109437492
net,0.09,CH4,20,0.011187045810500836
net,0.09,CH4,21,0.010263344780275995
net,0.09,CH4,22,0.00941591264245504
net,0.09,CH4,23,0.008638451965555084
net,0.09,CH4,24,0.007925185289500076
net,0.09,CH4,25,0.007332750613171634
net,0.09,CH4,26,0.006670469901102663
net,0.09,CH4,27,0.01344056574827263
net,0.09,CH4,28,0.00561440106144488
net,0.09,CH4,29,0.0051508266618760365
net,0.09,CH4,30,0.004725529047592694
net,0.09,CH4,31,0.00433534775008504
net,0.09,CH4,32,0.003977383256958752
net,0.09,CH4,33,0.003680060270000657
net,0.09,CH4,34,0.004974965592450149
net,0.09,CH4,35,0.0030712696448950186
net,0.09,CH4,36,0.0028176785732981816
net,0.09,CH4,37,0.002585026214035029
net,0.09,CH4,38,0.002371583682600944
net,0.09,CH4,39,0.002175764846422884
net,0.09,CH4,40,0.0019961145380026457
net,0.09,CH4,41,0.001846898156676792
net,0.09,CH4,42,0.0016800896709053496
net,0.09,CH4,43,0.0015413666705553666
net,0.09,CH4,44,0.0014140978628948313
net,0.09,CH4,45,0.0012973374888943406
net,0.09,CH4,46,0.0011902178797195784
net,0.09,CH4,47,0.0010919430089170444
net,0.09,CH4,48,0.0010017825769881139
net,0.09,CH4,49,0.0009190665843927653
net,0.09,CH4,50,0.0008431803526539129
net,0.09,CH4,51,0.0007735599565632228
net,0.09,CH4,52,0.000551390094212311
net,0.09,CH4,53,0.0004722439543878752
net,0.09,CH4,54,0.00043325133430080286
net,0.09,CH4,55,0.00039747828834936044
net,0.09,CH4,56,0.00036465898013702787
net,0.09,CH4,57,0.00033454952306149344
net,0.09,CH4,58,0.0003069261679463243
net,0.09,CH4,59,0.00028158364031772865
net,0.09,CH4,60,0.0002583336149703932
net,0.09,CH4,61,0.00023700331648659925
net,0.09,CH4,62,0.00021743423530880667
net,0.09,CH4,63,0.00019948094982459325
net,0.09,CH4,64,0.000183010045710636
net,0.09,CH4,65,0.00016789912450517063
net,0.09,CH4,66,0.00015403589404144093
net,0.09,CH4,67,0.00014131733398297332
net,0.09,CH4,68,0.00012964893025960855
net,0.09,CH4,69,0.00011894397271523719
net,0.09,N2O,1,0.0003
net,0.09,N2O,2,0.002330275229357798
net,0.09,N2O,3,0.0021378671828970624
net,0.09,N2O,4,0.001961346039355103
net,0.09,N2O,5,0.0017994000361055986
net,0.09,N2O,6,0.001650825721197797
net,0.09,N2O,7,0.0015145190102732083
net,0.09,N2O,8,0.0013894669819020258
net,0.09,N2O,9,0.0012747403503688306
net,0.09,N2O,10,0.0011694865599714043
net,0.09,N2O,11,0.0010729234495150497
net,0.09,N2O,12,0.000984333439922064
net,0.09,N2O,13,0.0009030582017633613
net,0.09,N2O,14,0.0008284937630856526
net,0.09,N2O,15,0.0007600860211794978
net,0.09,N2O,16,0.0006973266249353188
net,0.09,N2O,17,0.0006422678948150918
net,0.09,N2O,18,0.0005869258689801522
net,0.09,N2O,19,0.000538464099981791
net,0.09,N2O,20,0.00179708454953108
net,0.09,N2O,21,0.0016487014215881466
net,0.09,N2O,22,0.0015125701115487583
net,0.09,N2O,23,0.0013876790014208792
net,0.09,N2O,24,0.0012731000013035587
net,0.09,N2O,25,0.001167981652572072
net,0.09,N2O,26,0.0010715428005248367
net,0.09,N2O,27,0.0009862585647628219
net,0.09,N2O,28,0.0009018961371305754
net,0.09,N2O,29,0.0008274276487436471
net,0.09,N2O,30,0.0007591079346271991
net,0.09,N2O,31,0.0006964292978231183
net,0.09,N2O,32,0.0006389259613056131
net,0.09,N2O,33,0.0005861706067023973
net,0.09,N2O,34,0.0005383532022714539
net,0.09,N2O,35,0.0004933680723023292
net,0.09,N2O,36,0.00045263125899296244
net,0.09,N2O,37,0.00041525803577336
net,0.09,N2O,38,0.0003809706750214312
net,0.09,N2O,39,0.00034951438075360653
net,0.09,N2O,40,0.000320655395186795
net,0.09,N2O,41,0.00029417926163926146
net,0.09,N2O,42,0.0002698892308617077
net,0.09,N2O,43,0.0002476047989556952
net,0.09,N2O,44,0.0002271603660143992
net,0.09,N2O,45,0.0002084040055177974
net,0.09,N2O,46,0.00019119633533742878
net,0.09,N2O,47,0.00017540948196094385
net,0.09,N2O,48,0.000160926130239398
net,0.09,N2O,49,0.000147638651595778
net,0.09,N2O,50,0.00013544830421631008
net,0.09,N2O,51,0.0001242644992810184
net,0.09,N2O,52,8.858762310235832e-05
net,0.09,N2O,53,7.595294664292049e-05
net,0.09,N2O,54,6.968160242469768e-05
net,0.09,N2O,55,6.392807561898869e-05
net,0.09,N2O,56,5.864961065962265e-05
net,0.09,N2O,57,5.380698225653454e-05
net,0.09,N2O,58,4.936420390507756e-05
net,0.09,N2O,59,4.5288260463373896e-05
net,0.09,N2O,60,4.154886281043476e-05
net,0.09,N2O,61,3.811822276186675e-05
net,0.09,N2O,62,3.497084657051996e-05
net,0.09,N2O,63,3.208334547754124e-05
net,0.09,N2O,64,2.9434261906001142e-05
net,0.09,N2O,65,2.700391000550563e-05
net,0.09,N2O,66,2.4774229362849203e-05
net,0.09,N2O,67,2.2728650791604766e-05
net,0.09,N2O,68,2.0851973203307127e-05
net,0.09,N2O,69,1.9130250645235894e-05
